            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2449232.333333333, A.D. 1993-Sep-01 20:00:00.0000, -5.384005819043667E+08,  1.471029402807057E+08, -3.356096846272663E+08,  9.764146767058005E+00, -4.927401017342717E+00, -4.963154155707372E+00,  2.172391894442072E+03,  6.512667057740653E+08, -6.627353800765024E+00,
2449233.333333333, A.D. 1993-Sep-02 20:00:00.0000, -5.375559938284420E+08,  1.466769496562273E+08, -3.360378978355100E+08,  9.786507142767025E+00, -4.933492775932937E+00, -4.949179520491438E+00,  2.170479916291634E+03,  6.506935091447034E+08, -6.641088779827774E+00,
2449234.333333333, A.D. 1993-Sep-03 20:00:00.0000, -5.367094725054007E+08,  1.462504327019541E+08, -3.364649011365108E+08,  9.808896646404431E+00, -4.939584223266584E+00, -4.935147606590917E+00,  2.168563976884456E+03,  6.501191249604461E+08, -6.654842100960686E+00,
2449235.333333333, A.D. 1993-Sep-04 20:00:00.0000, -5.358610159595177E+08,  1.458233896016165E+08, -3.368906898396198E+08,  9.831305200608790E+00, -4.945672428501133E+00, -4.921063181519109E+00,  2.166644073009247E+03,  6.495435522585735E+08, -6.668602167417034E+00,
2449236.333333333, A.D. 1993-Sep-05 20:00:00.0000, -5.350106222012306E+08,  1.453958205395193E+08, -3.373152592281668E+08,  9.853744582247543E+00, -4.951760656985250E+00, -4.906920187172028E+00,  2.164720201415275E+03,  6.489667900645404E+08, -6.682382419628595E+00,
2449237.333333333, A.D. 1993-Sep-06 20:00:00.0000, -5.341582887021434E+08,  1.449677255529538E+08, -3.377386042991438E+08,  9.876201574022158E+00, -4.957845204327203E+00, -4.892724956824787E+00,  2.162792356807584E+03,  6.483888367909588E+08, -6.696167685308573E+00,
2449238.333333333, A.D. 1993-Sep-07 20:00:00.0000, -5.333040138687465E+08,  1.445391049419983E+08, -3.381607204939068E+08,  9.898682886609972E+00, -4.963927883551644E+00, -4.878473935860875E+00,  2.160860537472846E+03,  6.478096919241856E+08, -6.709965599241766E+00,
2449239.333333333, A.D. 1993-Sep-08 20:00:00.0000, -5.324477951891761E+08,  1.441099587604508E+08, -3.385816027778412E+08,  9.921194916719495E+00, -4.970010356973214E+00, -4.864163711109919E+00,  2.158924738207692E+03,  6.472293539042906E+08, -6.723783423756613E+00,
2449240.333333333, A.D. 1993-Sep-09 20:00:00.0000, -5.315896308226828E+08,  1.436802872449589E+08, -3.390012464310814E+08,  9.943725053821636E+00, -4.976089215621501E+00, -4.849800337256536E+00,  2.156984956380639E+03,  6.466478219423745E+08, -6.737606701993590E+00,
2449241.333333333, A.D. 1993-Sep-10 20:00:00.0000, -5.307295184453382E+08,  1.432500905104738E+08, -3.394196464725443E+08,  9.966285797258367E+00, -4.982167691463877E+00, -4.835377345002714E+00,  2.155041187533094E+03,  6.460650947017850E+08, -6.751449662544172E+00,
2449242.333333333, A.D. 1993-Sep-11 20:00:00.0000, -5.298674561073808E+08,  1.428193687707735E+08, -3.398367980886375E+08,  9.988865015757629E+00, -4.988242617242461E+00, -4.820900570269700E+00,  2.153093428644040E+03,  6.454811712768443E+08, -6.765298412697574E+00,
2449243.333333333, A.D. 1993-Sep-12 20:00:00.0000, -5.290034417890985E+08,  1.423881222263287E+08, -3.402526964104896E+08,  1.001147580087486E+01, -4.994317243844507E+00, -4.806363214046615E+00,  2.151141676439529E+03,  6.448960506860472E+08, -6.779167839601884E+00,
2449244.333333333, A.D. 1993-Sep-13 20:00:00.0000, -5.281374729042015E+08,  1.419563509397131E+08, -3.406673362646475E+08,  1.003410436003252E+01, -5.000388122430243E+00, -4.791771975316215E+00,  2.149185925503974E+03,  6.443097313058414E+08, -6.793042170910388E+00,
2449245.333333333, A.D. 1993-Sep-14 20:00:00.0000, -5.272695478424252E+08,  1.415240552183393E+08, -3.410807129479560E+08,  1.005675768492268E+01, -5.006456932672116E+00, -4.777123102406546E+00,  2.147226174146769E+03,  6.437222126293958E+08, -6.806929332406685E+00,
2449246.333333333, A.D. 1993-Sep-15 20:00:00.0000, -5.263996639702867E+08,  1.410912351259866E+08, -3.414928212207810E+08,  1.007944154879472E+01, -5.012524996426174E+00, -4.762413436476044E+00,  2.145262416801147E+03,  6.431334929878364E+08, -6.820835852472613E+00,
2449247.333333333, A.D. 1993-Sep-16 20:00:00.0000, -5.255278195728884E+08,  1.406578909481608E+08, -3.419036562873960E+08,  1.010214850151229E+01, -5.018590473618279E+00, -4.747646500557677E+00,  2.143294651404505E+03,  6.425435717628096E+08, -6.834753193785530E+00,
2449248.333333333, A.D. 1993-Sep-17 20:00:00.0000, -5.246540122719225E+08,  1.402240228186814E+08, -3.423132129954253E+08,  1.012487652002008E+01, -5.024652902098579E+00, -4.732823086534171E+00,  2.141322873387634E+03,  6.419524475845014E+08, -6.848679014214646E+00,
2449249.333333333, A.D. 1993-Sep-18 20:00:00.0000, -5.237782401198073E+08,  1.397896309743138E+08, -3.427214863898824E+08,  1.014763452505745E+01, -5.030714238804403E+00, -4.717938419438911E+00,  2.139347079829857E+03,  6.413601195773150E+08, -6.862623411926474E+00,
2449250.333333333, A.D. 1993-Sep-19 20:00:00.0000, -5.229005006621614E+08,  1.393547155415174E+08, -3.431284712373116E+08,  1.017041266350490E+01, -5.036772258851757E+00, -4.702997264659143E+00,  2.137367265901545E+03,  6.407665862933637E+08, -6.876575139319300E+00,
2449251.333333333, A.D. 1993-Sep-20 20:00:00.0000, -5.220207920870262E+08,  1.389192767928352E+08, -3.435341626096637E+08,  1.019321595917481E+01, -5.042828027129048E+00, -4.687996819831314E+00,  2.135383429222266E+03,  6.401718470190122E+08, -6.890539860765597E+00,
2449252.333333333, A.D. 1993-Sep-21 20:00:00.0000, -5.211391116845096E+08,  1.384833148107856E+08, -3.439385550991809E+08,  1.021605067969873E+01, -5.048882830587539E+00, -4.672933629781775E+00,  2.133395564021811E+03,  6.395759000243952E+08, -6.904524647884949E+00,
2449253.333333333, A.D. 1993-Sep-22 20:00:00.0000, -5.202554578037282E+08,  1.380468299069299E+08, -3.443416438182618E+08,  1.023890448419325E+01, -5.054933999537914E+00, -4.657813756506931E+00,  2.131403668556776E+03,  6.389787447868531E+08, -6.918515434840206E+00,
2449254.333333333, A.D. 1993-Sep-23 20:00:00.0000, -5.193698281797101E+08,  1.376098222672371E+08, -3.447434235431085E+08,  1.026179134983948E+01, -5.060984372942341E+00, -4.642629770759049E+00,  2.129407738770288E+03,  6.383803800901664E+08, -6.932528045740244E+00,
2449255.333333333, A.D. 1993-Sep-24 20:00:00.0000, -5.184822201124055E+08,  1.371722919939076E+08, -3.451438888039379E+08,  1.028469593111992E+01, -5.067030813569202E+00, -4.627389319277833E+00,  2.127407768972042E+03,  6.377808042284244E+08, -6.946545013287988E+00,
2449256.333333333, A.D. 1993-Sep-25 20:00:00.0000, -5.175926319889566E+08,  1.367342394122319E+08, -3.455430346687336E+08,  1.030762599351320E+01, -5.073074838228672E+00, -4.612088147380887E+00,  2.125403757601767E+03,  6.371800167338698E+08, -6.960575105847273E+00,
2449257.333333333, A.D. 1993-Sep-26 20:00:00.0000, -5.167010611563566E+08,  1.362956646466354E+08, -3.459408556462408E+08,  1.033058704385154E+01, -5.079117453710987E+00, -4.596723144154439E+00,  2.123395699175854E+03,  6.365780159625577E+08, -6.974624520651915E+00,
2449258.333333333, A.D. 1993-Sep-27 20:00:00.0000, -5.158075058317404E+08,  1.358565679919045E+08, -3.463373466735885E+08,  1.035356826276205E+01, -5.085156544370641E+00, -4.581299654010843E+00,  2.121383591516685E+03,  6.359748012616549E+08, -6.988680939228531E+00,
2449259.333333333, A.D. 1993-Sep-28 20:00:00.0000, -5.149119633584583E+08,  1.354169495837327E+08, -3.467325022110897E+08,  1.037658077086513E+01, -5.091194142353789E+00, -4.565811634808131E+00,  2.119367429154709E+03,  6.353703709914311E+08, -7.002756925013081E+00,
2449260.333333333, A.D. 1993-Sep-29 20:00:00.0000, -5.140144319556168E+08,  1.349768097217766E+08, -3.471263171530449E+08,  1.039961340509936E+01, -5.097228159342322E+00, -4.550264642938560E+00,  2.117347209946996E+03,  6.347647245094520E+08, -7.016839771963252E+00,
2449261.333333333, A.D. 1993-Sep-30 20:00:00.0000, -5.131149089709887E+08,  1.345361485543742E+08, -3.475187859150650E+08,  1.042267727482506E+01, -5.103260532212897E+00, -4.534652602185890E+00,  2.115322928468820E+03,  6.341578601894258E+08, -7.030942027572202E+00,
2449262.333333333, A.D. 1993-Oct-01 20:00:00.0000, -5.122133925988358E+08,  1.340949663811778E+08, -3.479099033338474E+08,  1.044576158265220E+01, -5.109289332417386E+00, -4.518980908869604E+00,  2.113294582510380E+03,  6.335497773688704E+08, -7.045051404098359E+00,
2449263.333333333, A.D. 1993-Oct-02 20:00:00.0000, -5.113098801940578E+08,  1.336532633633516E+08, -3.482996637811933E+08,  1.046887702069631E+01, -5.115316331401085E+00, -4.503243668049862E+00,  2.111262166702077E+03,  6.329404744380213E+08, -7.059179971871311E+00,
2449264.333333333, A.D. 1993-Oct-03 20:00:00.0000, -5.104043699213269E+08,  1.332110398002749E+08, -3.486880620328376E+08,  1.049201326056700E+01, -5.121339768085226E+00, -4.487446057218335E+00,  2.109225678749467E+03,  6.323299507090211E+08, -7.073315978405811E+00,
2449265.333333333, A.D. 1993-Oct-04 20:00:00.0000, -5.094968590869721E+08,  1.327682958569125E+08, -3.490750923863150E+08,  1.051518120623181E+01, -5.127361357188692E+00, -4.471582028381265E+00,  2.107185113127050E+03,  6.317182045253665E+08, -7.087471732171732E+00,
2449266.333333333, A.D. 1993-Oct-05 20:00:00.0000, -5.085873458789421E+08,  1.323250318412559E+08, -3.494607495838673E+08,  1.053836963579679E+01, -5.133379280086423E+00, -4.455657267241691E+00,  2.105140467656282E+03,  6.311052352339462E+08, -7.101634467493075E+00,
2449267.333333333, A.D. 1993-Oct-06 20:00:00.0000, -5.076758275958536E+08,  1.318812479289611E+08, -3.498450278694249E+08,  1.056158964266056E+01, -5.139395194613276E+00, -4.439665580553230E+00,  2.103091736809945E+03,  6.304910411777424E+08, -7.115816708975008E+00,
2449268.333333333, A.D. 1993-Oct-07 20:00:00.0000, -5.067623024343749E+08,  1.314369444340952E+08, -3.502279219436910E+08,  1.058483051362220E+01, -5.145407448396768E+00, -4.423612423031737E+00,  2.101038918470937E+03,  6.298756217220638E+08, -7.130006264039068E+00,
2449269.333333333, A.D. 1993-Oct-08 20:00:00.0000, -5.058467676915730E+08,  1.309921215437928E+08, -3.506094259999437E+08,  1.060810274295893E+01, -5.151417523019233E+00, -4.407491876825206E+00,  2.098982007134205E+03,  6.292589752165368E+08, -7.144214980142255E+00,
2449270.333333333, A.D. 1993-Oct-09 20:00:00.0000, -5.049292214382056E+08,  1.305467795595925E+08, -3.509895346235960E+08,  1.063140107908886E+01, -5.157424587990789E+00, -4.391306472556860E+00,  2.096921000234516E+03,  6.286411008921241E+08, -7.158436855093887E+00,
2449271.333333333, A.D. 1993-Oct-10 20:00:00.0000, -5.040096611506359E+08,  1.301009187043694E+08, -3.513682420546563E+08,  1.065472110210353E+01, -5.163428043222945E+00, -4.375058333841067E+00,  2.094855892973095E+03,  6.280219973101891E+08, -7.172666830234846E+00,
2449272.333333333, A.D. 1993-Oct-11 20:00:00.0000, -5.030880848682140E+08,  1.296545392805361E+08, -3.517455428133206E+08,  1.067806763718370E+01, -5.169428484104650E+00, -4.358744557433049E+00,  2.092786682693793E+03,  6.274016636744382E+08, -7.186910326930783E+00,
2449273.333333333, A.D. 1993-Oct-12 20:00:00.0000, -5.021644896388577E+08,  1.292076414681731E+08, -3.521214308544949E+08,  1.070144857498243E+01, -5.175426845623400E+00, -4.342360541057676E+00,  2.090713363005029E+03,  6.267800980687239E+08, -7.201176242306878E+00,
2449274.333333333, A.D. 1993-Oct-13 20:00:00.0000, -5.012388738048592E+08,  1.287602256130258E+08, -3.524959008152686E+08,  1.072484832398250E+01, -5.181421133357934E+00, -4.325914511995547E+00,  2.088635932425612E+03,  6.261573000489962E+08, -7.215446848034746E+00,
2449275.333333333, A.D. 1993-Oct-14 20:00:00.0000, -5.003112349867023E+08,  1.283122919761504E+08, -3.528689469122803E+08,  1.074828140761289E+01, -5.187413040149365E+00, -4.309398199762329E+00,  2.086554386757611E+03,  6.255332683567468E+08, -7.229738570005134E+00,
2449276.333333333, A.D. 1993-Oct-15 20:00:00.0000, -4.993815704869389E+08,  1.278638407863093E+08, -3.532405631611304E+08,  1.077173462750540E+01, -5.193401005404229E+00, -4.292818596101812E+00,  2.084468720614110E+03,  6.249080013770192E+08, -7.244036379812544E+00,
2449277.333333333, A.D. 1993-Oct-16 20:00:00.0000, -4.984498784074721E+08,  1.274148723686813E+08, -3.536107439928019E+08,  1.079521915581610E+01, -5.199386218332762E+00, -4.276169212718953E+00,  2.082378931648117E+03,  6.242814984062029E+08, -7.258352909420791E+00,
2449278.333333333, A.D. 1993-Oct-17 20:00:00.0000, -4.975161561663408E+08,  1.269653869762762E+08, -3.539794834338030E+08,  1.081872609626908E+01, -5.205367686198860E+00, -4.259454698187298E+00,  2.080285014937959E+03,  6.236537579688175E+08, -7.272678009128698E+00,
2449279.333333333, A.D. 1993-Oct-18 20:00:00.0000, -4.965804017618128E+08,  1.265153849280095E+08, -3.543467758073586E+08,  1.084225998820416E+01, -5.211345837813141E+00, -4.242672222657655E+00,  2.078186967773484E+03,  6.230247792523795E+08, -7.287016783111104E+00,
2449280.333333333, A.D. 1993-Oct-19 20:00:00.0000, -4.956426122722694E+08,  1.260648664552208E+08, -3.547126148954412E+08,  1.086582838887206E+01, -5.217321353892759E+00, -4.225817236464224E+00,  2.076084783973918E+03,  6.223945604039397E+08, -7.301377765784823E+00,
2449281.333333333, A.D. 1993-Oct-20 20:00:00.0000, -4.947027858932552E+08,  1.256138319016535E+08, -3.550769950807071E+08,  1.088941638530181E+01, -5.223292740579966E+00, -4.208897803675132E+00,  2.073978461606163E+03,  6.217631008439703E+08, -7.315743967346696E+00,
2449282.333333333, A.D. 1993-Oct-21 20:00:00.0000, -4.937609203199980E+08,  1.251622815674163E+08, -3.554399104379571E+08,  1.091303757951738E+01, -5.229261197407409E+00, -4.191905936038360E+00,  2.071867996855277E+03,  6.211303994287797E+08, -7.330130798373415E+00,
2449283.333333333, A.D. 1993-Oct-22 20:00:00.0000, -4.928170127196230E+08,  1.247102157109235E+08, -3.558013547154401E+08,  1.093667993229840E+01, -5.235225634401566E+00, -4.174848159445196E+00,  2.069753383917605E+03,  6.204964544184767E+08, -7.344524514449762E+00,
2449284.333333333, A.D. 1993-Oct-23 20:00:00.0000, -4.918710612223572E+08,  1.242576346783799E+08, -3.561613221811788E+08,  1.096035575490924E+01, -5.241187002519880E+00, -4.157717126450795E+00,  2.067634620657723E+03,  6.198612651728764E+08, -7.358939078243149E+00,
2449285.333333333, A.D. 1993-Oct-24 20:00:00.0000, -4.909230629735012E+08,  1.238045387400358E+08, -3.565198065134158E+08,  1.098405271477606E+01, -5.247144300623995E+00, -4.140519599957765E+00,  2.065511701215655E+03,  6.192248299352027E+08, -7.373360393634814E+00,
2449286.333333333, A.D. 1993-Oct-25 20:00:00.0000, -4.899730161242043E+08,  1.233509282481232E+08, -3.568768019402850E+08,  1.100777707177475E+01, -5.253097956625943E+00, -4.123251664796248E+00,  2.063384623566850E+03,  6.185871480985107E+08, -7.387795540416317E+00,
2449287.333333333, A.D. 1993-Oct-26 20:00:00.0000, -4.890209177400503E+08,  1.228968034810440E+08, -3.572323020351181E+08,  1.103153574694605E+01, -5.259048388147124E+00, -4.105908979383818E+00,  2.061253381574038E+03,  6.179482178228927E+08, -7.402252361488637E+00,
2449288.333333333, A.D. 1993-Oct-27 20:00:00.0000, -4.880667659824916E+08,  1.224421647962849E+08, -3.575863009796506E+08,  1.105531508491083E+01, -5.264994612914784E+00, -4.088499147815718E+00,  2.059117973284177E+03,  6.173080385228416E+08, -7.416715231160334E+00,
2449289.333333333, A.D. 1993-Oct-28 20:00:00.0000, -4.871105584989761E+08,  1.219870125211114E+08, -3.579387926288553E+08,  1.107912200625972E+01, -5.270937046725055E+00, -4.071017822930882E+00,  2.056978394802896E+03,  6.166666090308546E+08, -7.431191992956745E+00,
2449290.333333333, A.D. 1993-Oct-29 20:00:00.0000, -4.861522921806468E+08,  1.215313469435284E+08, -3.582897703643342E+08,  1.110296499039995E+01, -5.276876124904029E+00, -4.053459683750988E+00,  2.054834639367391E+03,  6.160239273194935E+08, -7.445692286473578E+00,
2449291.333333333, A.D. 1993-Oct-30 20:00:00.0000, -4.851919653549676E+08,  1.210751684390995E+08, -3.586392283845283E+08,  1.112682726397289E+01, -5.282810824429884E+00, -4.035834270129970E+00,  2.052686705705679E+03,  6.153799930074282E+08, -7.460196890394069E+00,
2449292.333333333, A.D. 1993-Oct-31 20:00:00.0000, -4.842295752110923E+08,  1.206184773264693E+08, -3.589871601859611E+08,  1.115072216938689E+01, -5.288741813849482E+00, -4.018133358548369E+00,  2.050534588217476E+03,  6.147348044157349E+08, -7.474721013514012E+00,
2449293.333333333, A.D. 1993-Nov-01 20:00:00.0000, -4.832651197642169E+08,  1.201612739688829E+08, -3.593335597281382E+08,  1.117464004044018E+01, -5.294668570639042E+00, -4.000362368219966E+00,  2.048378284472406E+03,  6.140883608158059E+08, -7.489253536855164E+00,
2449294.333333333, A.D. 1993-Nov-02 20:00:00.0000, -4.822985960213133E+08,  1.197035586903834E+08, -3.596784203368618E+08,  1.119859263532680E+01, -5.300591552719331E+00, -3.982513910618843E+00,  2.046217788199683E+03,  6.134406603277062E+08, -7.503807886906968E+00,
2449295.333333333, A.D. 1993-Nov-03 20:00:00.0000, -4.813300021547064E+08,  1.192453318669171E+08, -3.600217360101098E+08,  1.122256634784658E+01, -5.306510153604520E+00, -3.964595834669712E+00,  2.044053097602763E+03,  6.127917024128461E+08, -7.518368404133343E+00,
2449296.333333333, A.D. 1993-Nov-04 20:00:00.0000, -4.803593356954243E+08,  1.187865938539477E+08, -3.603635003294016E+08,  1.124657619230157E+01, -5.312424844643312E+00, -3.946598680972064E+00,  2.041884208445106E+03,  6.121414858011427E+08, -7.532952287781581E+00,
2449297.333333333, A.D. 1993-Nov-05 20:00:00.0000, -4.793865936272114E+08,  1.183273449949668E+08, -3.607037065119069E+08,  1.127060599633993E+01, -5.318335072782985E+00, -3.928531983470489E+00,  2.039711114405125E+03,  6.114900085974315E+08, -7.547540880763381E+00,
2449298.333333333, A.D. 1993-Nov-06 20:00:00.0000, -4.784117741690570E+08,  1.178675856763765E+08, -3.610423484993352E+08,  1.129466393239795E+01, -5.324241029912677E+00, -3.910390396669445E+00,  2.037533813916106E+03,  6.108372703320241E+08, -7.562143533617513E+00,
2449299.333333333, A.D. 1993-Nov-07 20:00:00.0000, -4.774348744515456E+08,  1.174073162604111E+08, -3.613794195342777E+08,  1.131875513038940E+01, -5.330142766812981E+00, -3.892170390528395E+00,  2.035352301245485E+03,  6.101832692863405E+08, -7.576766110141277E+00,
2449300.333333333, A.D. 1993-Nov-08 20:00:00.0000, -4.764558924706967E+08,  1.169465371325920E+08, -3.617149133645375E+08,  1.134286951022146E+01, -5.336040011890342E+00, -3.873877849809438E+00,  2.033166574004948E+03,  6.095280047443823E+08, -7.591396933721896E+00,
2449301.333333333, A.D. 1993-Nov-09 20:00:00.0000, -4.754748252120478E+08,  1.164852486668170E+08, -3.620488230769109E+08,  1.136701915906217E+01, -5.341932905372490E+00, -3.855504877895216E+00,  2.030976625928430E+03,  6.088714748276305E+08, -7.606049911572300E+00,
2449302.333333333, A.D. 1993-Nov-10 20:00:00.0000, -4.744916707713302E+08,  1.160234512565552E+08, -3.623811424228897E+08,  1.139119022044968E+01, -5.347821206625424E+00, -3.837059796850172E+00,  2.028782455046361E+03,  6.082136789456230E+08, -7.620708972179774E+00,
2449303.333333333, A.D. 1993-Nov-11 20:00:00.0000, -4.735064266997640E+08,  1.155611452935727E+08, -3.627118647809622E+08,  1.141539729312889E+01, -5.353704976609595E+00, -3.818533016599742E+00,  2.026584057303871E+03,  6.075546158827404E+08, -7.635390972003215E+00,
2449304.333333333, A.D. 1993-Nov-12 20:00:00.0000, -4.725190899302967E+08,  1.150983311721216E+08, -3.630409831046910E+08,  1.143962527146983E+01, -5.359584096619407E+00, -3.799933785793764E+00,  2.024381426269068E+03,  6.068942837107495E+08, -7.650078333249839E+00,
2449305.333333333, A.D. 1993-Nov-13 20:00:00.0000, -4.715296586307297E+08,  1.146350092965104E+08, -3.633684911017917E+08,  1.146388179578151E+01, -5.365458534887370E+00, -3.781256868933012E+00,  2.022174560303840E+03,  6.062326819385576E+08, -7.664779867993346E+00,
2449306.333333333, A.D. 1993-Nov-14 20:00:00.0000, -4.705381299469954E+08,  1.141711800755196E+08, -3.636943817938753E+08,  1.148817159488270E+01, -5.371328210361225E+00, -3.762498840958123E+00,  2.019963453825949E+03,  6.055698088926506E+08, -7.679501026739796E+00,
2449307.333333333, A.D. 1993-Nov-15 20:00:00.0000, -4.695445017244022E+08,  1.137068439206235E+08, -3.640186486210965E+08,  1.151249250288819E+01, -5.377193019114604E+00, -3.743660663143382E+00,  2.017748103982831E+03,  6.049056637178524E+08, -7.694239262252276E+00,
2449308.333333333, A.D. 1993-Nov-16 20:00:00.0000, -4.685487709827106E+08,  1.132420012555610E+08, -3.643412844541985E+08,  1.153683501278320E+01, -5.383053040623167E+00, -3.724748209700667E+00,  2.015528504726515E+03,  6.042402446010264E+08, -7.708983405333647E+00,
2449309.333333333, A.D. 1993-Nov-17 20:00:00.0000, -4.675509358054299E+08,  1.127766524972493E+08, -3.646622828264936E+08,  1.156120629915029E+01, -5.388908129945632E+00, -3.705756407537830E+00,  2.013304654166987E+03,  6.035735509755610E+08, -7.723741779293008E+00,
2449310.333333333, A.D. 1993-Nov-18 20:00:00.0000, -4.665509936109265E+08,  1.123107980764634E+08, -3.649816368023689E+08,  1.158560899908102E+01, -5.394758169853308E+00, -3.686683120159175E+00,  2.011076547837926E+03,  6.029055815024863E+08, -7.738517421584172E+00,
2449311.333333333, A.D. 1993-Nov-19 20:00:00.0000, -4.655489417346731E+08,  1.118444384316701E+08, -3.652993393571036E+08,  1.161004110407742E+01, -5.400603127167777E+00, -3.667529279554232E+00,  2.008844180963330E+03,  6.022363347499934E+08, -7.753307931003673E+00,
2449312.333333333, A.D. 1993-Nov-20 20:00:00.0000, -4.645447776745229E+08,  1.113775740040906E+08, -3.656153835394047E+08,  1.163450215417255E+01, -5.406442945503165E+00, -3.648294797484056E+00,  2.006607549416304E+03,  6.015658094808702E+08, -7.768112716065477E+00,
2449313.333333333, A.D. 1993-Nov-21 20:00:00.0000, -4.635384989272060E+08,  1.109102052406082E+08, -3.659297623631675E+08,  1.165899220520961E+01, -5.412277558045007E+00, -3.628979240997161E+00,  2.004366649080803E+03,  6.008940044611574E+08, -7.782931789282176E+00,
2449314.333333333, A.D. 1993-Nov-22 20:00:00.0000, -4.625301029846390E+08,  1.104423325939284E+08, -3.662424688047466E+08,  1.168351131266578E+01, -5.418106897189539E+00, -3.609582173943958E+00,  2.002121475837240E+03,  6.002209184558337E+08, -7.797765162768018E+00,
2449315.333333333, A.D. 1993-Nov-23 20:00:00.0000, -4.615195873339646E+08,  1.099739565226177E+08, -3.665534958026702E+08,  1.170805953166176E+01, -5.423930894510867E+00, -3.590103156961994E+00,  1.999872025562583E+03,  5.995465502288457E+08, -7.812612848233624E+00,
2449316.333333333, A.D. 1993-Nov-24 20:00:00.0000, -4.605069494575789E+08,  1.095050774911946E+08, -3.668628362573674E+08,  1.173263691692415E+01, -5.429749480775353E+00, -3.570541747437492E+00,  1.997618294130495E+03,  5.988708985431482E+08, -7.827474856967347E+00,
2449317.333333333, A.D. 1993-Nov-25 20:00:00.0000, -4.594921868331667E+08,  1.090356959701949E+08, -3.671704830308837E+08,  1.175724352278107E+01, -5.435562585927055E+00, -3.550897499479603E+00,  1.995360277411443E+03,  5.981939621607385E+08, -7.842351199829086E+00,
2449318.333333333, A.D. 1993-Nov-26 20:00:00.0000, -4.584752969337356E+08,  1.085658124362433E+08, -3.674764289465970E+08,  1.178187940316556E+01, -5.441370139072445E+00, -3.531169963893022E+00,  1.993097971272826E+03,  5.975157398426940E+08, -7.857241887250713E+00,
2449319.333333333, A.D. 1993-Nov-27 20:00:00.0000, -4.574562772276509E+08,  1.080954273721265E+08, -3.677806667889311E+08,  1.180654461162131E+01, -5.447172068462246E+00, -3.511358688150729E+00,  1.990831371579100E+03,  5.968362303492097E+08, -7.872146929237506E+00,
2449320.333333333, A.D. 1993-Nov-28 20:00:00.0000, -4.564351251786678E+08,  1.076245412668679E+08, -3.680831893030667E+08,  1.183123920130057E+01, -5.452968301476014E+00, -3.491463216366025E+00,  1.988560474191896E+03,  5.961554324396340E+08, -7.887066335364267E+00,
2449321.333333333, A.D. 1993-Nov-29 20:00:00.0000, -4.554118382459674E+08,  1.071531546158030E+08, -3.683839891946492E+08,  1.185596322494821E+01, -5.458758764613883E+00, -3.471483089263078E+00,  1.986285274970153E+03,  5.954733448725079E+08, -7.902000114762884E+00,
2449322.333333333, A.D. 1993-Nov-30 20:00:00.0000, -4.543864138841915E+08,  1.066812679206563E+08, -3.686830591294958E+08,  1.188071673487389E+01, -5.464543383494735E+00, -3.451417844145622E+00,  1.984005769770241E+03,  5.947899664056026E+08, -7.916948276102939E+00,
2449323.333333333, A.D. 1993-Dec-01 20:00:00.0000, -4.533588495434938E+08,  1.062088816895900E+08, -3.689803917333024E+08,  1.190549978294714E+01, -5.470322082819855E+00, -3.431267014861435E+00,  1.981721954446127E+03,  5.941052957959683E+08, -7.931910827586067E+00,
2449324.333333333, A.D. 1993-Dec-02 20:00:00.0000, -4.523291426695339E+08,  1.057359964373905E+08, -3.692759795913234E+08,  1.193031242047569E+01, -5.476094786496697E+00, -3.411030131780413E+00,  1.979433824849411E+03,  5.934193317999464E+08, -7.946887776872019E+00,
2449325.333333333, A.D. 1993-Dec-03 20:00:00.0000, -4.512972907035940E+08,  1.052626126853770E+08, -3.695698152481014E+08,  1.195515469832297E+01, -5.481861417447622E+00, -3.390706721753727E+00,  1.977141376829636E+03,  5.927320731732607E+08, -7.961879131141093E+00,
2449326.333333333, A.D. 1993-Dec-04 20:00:00.0000, -4.502632910825713E+08,  1.047887309615954E+08, -3.698618912071412E+08,  1.198002666686097E+01, -5.487621897679515E+00, -3.370296308095412E+00,  1.974844606234321E+03,  5.920435186710290E+08, -7.976884897064864E+00,
2449327.333333333, A.D. 1993-Dec-05 20:00:00.0000, -4.492271412390301E+08,  1.043143518008723E+08, -3.701521999306079E+08,  1.200492837602192E+01, -5.493376148217079E+00, -3.349798410554709E+00,  1.972543508909132E+03,  5.913536670478135E+08, -7.991905080832577E+00,
2449328.333333333, A.D. 1993-Dec-06 20:00:00.0000, -4.481888386012405E+08,  1.038394757448995E+08, -3.704407338390179E+08,  1.202985987523650E+01, -5.499124089142359E+00, -3.329212545280358E+00,  1.970238080698026E+03,  5.906625170576633E+08, -8.006939688114956E+00,
2449329.333333333, A.D. 1993-Dec-07 20:00:00.0000, -4.471483805932292E+08,  1.033641033423108E+08, -3.707274853109254E+08,  1.205482121333831E+01, -5.504865639658201E+00, -3.308538224777902E+00,  1.967928317443407E+03,  5.899700674541631E+08, -8.021988724011019E+00,
2449330.333333333, A.D. 1993-Dec-08 20:00:00.0000, -4.461057646348264E+08,  1.028882351487646E+08, -3.710124466826068E+08,  1.207981243856678E+01, -5.510600717980265E+00, -3.287774957880963E+00,  1.965614214986289E+03,  5.892763169904799E+08, -8.037052193030723E+00,
